"","country","sex","edu","age","qx","nr","ax","lx","px","Lx","Tx","ex"
"47","Slovenia","Males","medium",80,0.122501530443471,31,1,284287.602,0.877498469556529,533831.269,2308260.705,8.11120783539104
"48","Slovenia","Males","medium",82,0.149708782955928,31,1,249543.667,0.850291217044072,461837.765,1774429.436,7.10053321584892
"49","Slovenia","Males","medium",84,0.182983298916379,31,1,212294.098,0.817016701083621,385882.634,1312591.671,6.17023873728242
"50","Slovenia","Males","medium",86,0.223454845034479,31,1,173588.536,0.776545154965521,308567.469,926709.037,5.32227534039638
"51","Slovenia","Males","medium",88,0.272267315185776,31,1,134978.933,0.727732684814224,233424.748,618141.568,4.55767222822341
"52","Slovenia","Males","medium",90,0.330408194149686,31,1,98445.815,0.669591805850315,164649.906,384716.82,3.87706521391065
"53","Slovenia","Males","medium",92,0.398411416498077,31,1,66204.091,0.601588583501923,106396.214,220066.914,3.27904759873678
"54","Slovenia","Males","medium",94,0.475903567411088,31,1,40192.123,0.524096432588912,61673.304,113670.7,2.76154780222712
"55","Slovenia","Males","medium",96,0.561025398437954,31,1,21481.181,0.438974601562046,31328.505,51997.396,2.3227831090217
"56","Slovenia","Males","medium",98,0.649917873200705,31,1,9847.324,0.350082126799295,13634.252,20668.891,1.95940083859953
"57","Slovenia","Males","medium",100,0.736708951236009,31,1,3786.928,0.263291048763991,4995.905,7034.639,1.66738701536407
"58","Slovenia","Males","medium",102,0.814558148703478,31,1,1208.977,0.185441851296522,1532.091,2038.734,1.44160960468149
"59","Slovenia","Males","medium",104,0.877817551029777,31,1,323.114,0.122182448970223,397.713,506.643,1.28152429819037
"60","Slovenia","Males","medium",106,0.924160044258549,31,1,74.599,0.0758399557414507,90.153,108.93,1.18922773534668
"61","Slovenia","Males","medium",108,0.954999370154706,31,1,15.554,0.0450006298452936,18.777,18.777,1.07422057818612
"62","Slovenia","Males","medium",110,1,31,NA,3.223,0,0,0,0
"63","Slovenia","Males","high",50,0.00489997795893179,31,1,5e+05,0.995100022041068,997550.14,17737157.309,35.474314618
"64","Slovenia","Males","high",52,0.00565930627917207,31,1,497550.14,0.994340693720828,992283.581,16739607.169,33.6427639085555
"65","Slovenia","Males","high",54,0.00657908857465787,31,1,494733.441,0.993420911425342,986213.463,15747323.588,31.8273139981734
"66","Slovenia","Males","high",56,0.00769505505440813,31,1,491480.022,0.992304944945592,979187.363,14761110.125,30.0300332779521
"67","Slovenia","Males","high",58,0.00905156020050242,31,1,487707.341,0.990948439799498,971003.092,13781922.762,28.2531540813438
"68","Slovenia","Males","high",60,0.0107037351963588,31,1,483295.751,0.989296264803641,961425.233,12810919.67,26.5003582256754
"69","Slovenia","Males","high",62,0.0127202010972069,31,1,478129.482,0.987279798902793,950190.383,11849494.437,24.774153518251
"70","Slovenia","Males","high",64,0.0151864900942359,31,1,472060.901,0.984813509905764,936966.963,10899304.054,23.0778187274891
"71","Slovenia","Males","high",66,0.01820935900471,31,1,464906.062,0.98179064099529,921363.871,9962337.091,21.4153685370149
"72","Slovenia","Males","high",68,0.0219222222363551,31,1,456457.809,0.978077777763645,902935.728,9040973.22,19.7906927152286
"73","Slovenia","Males","high",70,0.0264919791789031,31,1,446477.919,0.973508020821097,881167.546,8138037.492,18.2078734168945
"74","Slovenia","Males","high",72,0.0321275580526531,31,1,434689.627,0.967872441947347,855464.351,7256869.946,16.6713753584649
"75","Slovenia","Males","high",74,0.0390905326233522,31,1,420774.724,0.960909467376648,825174.607,6401405.595,15.1861969601164
"76","Slovenia","Males","high",76,0.0477081647474352,31,1,404399.883,0.952291835252565,789613.854,5576230.988,13.7569996857309
"77","Slovenia","Males","high",78,0.058389135112052,31,1,385213.971,0.941610864887948,748086.361,4786617.134,12.3886916615407
"78","Slovenia","Males","high",80,0.0716419537160372,31,1,362872.39,0.928358046283963,699954.986,4038530.773,11.0863212985024
"79","Slovenia","Males","high",82,0.0880954207924466,31,1,337082.596,0.911904579207553,644768.197,3338575.787,9.85478088944934
"80","Slovenia","Males","high",84,0.108519238962577,31,1,307685.601,0.891480761037423,582379.622,2693807.59,8.69814145307252
"81","Slovenia","Males","high",86,0.133840456109793,31,1,274694.021,0.866159543890207,513156.933,2111427.968,7.6208939806457
