"","country","sex","edu","age","qx","nr","ax","lx","px","Lx","Tx","ex"
"48","Belgium","Males","medium",82,0.135701989842631,31,1,264938.702,0.864298010157369,494040.273,2036594.936,7.67364610375902
"49","Belgium","Males","medium",84,0.164788319215682,31,1,229101.571,0.835211680784318,420611.263,1542554.663,6.71849257145127
"50","Belgium","Males","medium",86,0.199861625870864,31,1,191509.692,0.800138374129136,344911.22,1121943.4,5.84263139604118
"51","Belgium","Males","medium",88,0.241860395552014,31,1,153401.528,0.758139604447986,269897.25,777032.18,5.04811262121553
"52","Belgium","Males","medium",90,0.291666829702664,31,1,116495.722,0.708333170297336,199223.189,507134.93,4.33389437124223
"53","Belgium","Males","medium",92,0.34995153287781,31,1,82727.467,0.65004846712219,136712.211,307911.741,3.69921626299004
"54","Belgium","Males","medium",94,0.416934307169846,31,1,53984.744,0.583065692830154,85675.281,171199.53,3.1428408041846
"55","Belgium","Males","medium",96,0.49205493915742,31,1,31690.537,0.50794506084258,47987.869,85524.249,2.66136748302667
"56","Belgium","Males","medium",98,0.57358804850159,31,1,16297.332,0.42641195149841,23419.596,37536.38,2.25259168194946
"57","Belgium","Males","medium",100,0.658317655163223,31,1,7122.264,0.341682344836777,9685.206,14116.784,1.91302692738684
"58","Belgium","Males","medium",102,0.741504186876563,31,1,2562.942,0.258495813123437,3298.975,4431.578,1.63618056836869
"59","Belgium","Males","medium",104,0.817454479443491,31,1,736.033,0.182545520556509,902.719,1132.603,1.42099960974404
"60","Belgium","Males","medium",106,0.880860872397033,31,1,166.686,0.119139127602967,196.15,229.884,1.24732615799344
"61","Belgium","Males","medium",108,0.928539790755919,31,1,29.464,0.0714602092440813,33.734,33.734,1.07763065182526
"62","Belgium","Males","medium",110,1,31,NA,4.27,0,0,0,0
"63","Belgium","Males","high",50,0.00645996229464392,31,1,5e+05,0.993540037705356,996768.969,16224759.542,32.449519084
"64","Belgium","Males","high",52,0.00758970728156543,31,1,496768.969,0.992410292718435,989768.822,15227990.573,30.6536227413935
"65","Belgium","Males","high",54,0.00895055624088477,31,1,492999.853,0.991049443759115,981591.43,14238221.751,28.8799205768109
"66","Belgium","Males","high",56,0.010592975058571,31,1,488591.577,0.989407024941429,972006.988,13256630.321,27.1310748375873
"67","Belgium","Males","high",58,0.0125789789658695,31,1,483415.411,0.98742102103413,960755.066,12284623.333,25.410495086371
"68","Belgium","Males","high",60,0.014984835967626,31,1,477339.655,0.985015164032374,947528.879,11323868.267,23.7208011055209
"69","Belgium","Males","high",62,0.0179043974340712,31,1,470189.224,0.982095602565929,931967.844,10376339.388,22.0658850004843
"70","Belgium","Males","high",64,0.0214531883216295,31,1,461778.62,0.978546811678371,913656.248,9444371.544,20.4490715338905
"71","Belgium","Males","high",66,0.0257734068721568,31,1,451877.628,0.974226593127843,892112.412,8530715.296,18.8746273456593
"72","Belgium","Males","high",68,0.0310399949790191,31,1,440234.784,0.968960005020981,866823.01,7638602.884,17.3466609136878
"73","Belgium","Males","high",70,0.0374679375492032,31,1,426588.226,0.962532062450797,837208.057,6771779.874,15.8688019598586
"74","Belgium","Males","high",72,0.0453209178839711,31,1,410619.831,0.954679082116029,802650.682,5934571.817,14.4461266196864
"75","Belgium","Males","high",74,0.054921372184949,31,1,392030.851,0.945078627815051,762562.992,5131921.135,13.0827211380357
"76","Belgium","Males","high",76,0.0666618098601836,31,1,370532.141,0.933338190139816,716405.511,4369358.143,11.7827590368267
"77","Belgium","Males","high",78,0.0810169331764399,31,1,345873.37,0.91898306682356,663782.941,3652952.632,10.5505190543692
"78","Belgium","Males","high",80,0.0985554999922309,31,1,317909.571,0.901444500007769,604554.48,2989169.691,9.38972226254033
"79","Belgium","Males","high",82,0.119949877644648,31,1,286644.909,0.880050122355352,539012.887,2384615.211,8.30413683698012
"80","Belgium","Males","high",84,0.145979626548902,31,1,252367.978,0.854020373451098,468040.732,1845602.324,7.29585419324805
"81","Belgium","Males","high",86,0.17752297231008,31,1,215672.754,0.82247702768992,393246.357,1377561.592,6.36715707251557
"82","Belgium","Males","high",88,0.215526441467209,31,1,177573.603,0.784473558532791,317100.198,984315.235,5.51944558138957
"83","Belgium","Males","high",90,0.260938257658563,31,1,139526.595,0.739061742341437,242911.087,667215.037,4.75351217508567
"84","Belgium","Males","high",92,0.314586111476501,31,1,103384.492,0.685413888523498,174562.05,424303.95,4.06900689833622
"85","Belgium","Males","high",94,0.376977304644345,31,1,71177.558,0.623022695355655,115878.822,249741.9,3.46423715935021
