"","country","sex","edu","age","qx","nr","ax","lx","px","Lx","Tx","ex"
"48","Austria","Males","medium",82,0.139850961165364,31,1,246104.344,0.860149038834636,457886.419,1916722.635,7.77745344602709
"49","Austria","Males","medium",84,0.166737648983845,31,1,211782.075,0.833262351016155,388373.399,1458836.216,6.8760591014112
"50","Austria","Males","medium",86,0.198504080123026,31,1,176591.324,0.801495919876974,318264.776,1070462.817,6.04753491592636
"51","Austria","Males","medium",88,0.235817695627284,31,1,141673.452,0.764182304372716,250101.52,752198.041,5.29220825042262
"52","Austria","Males","medium",90,0.27930675111809,31,1,108428.068,0.72069324888191,186755.86,502096.521,4.60894775107438
"53","Austria","Males","medium",92,0.329468325566395,31,1,78327.792,0.670531674433605,131059.271,315340.661,3.99659679378416
"54","Austria","Males","medium",94,0.386528782008924,31,1,52731.479,0.613471217991076,85317.296,184281.39,3.45319408536869
"55","Austria","Males","medium",96,0.450250621710147,31,1,32585.817,0.549749378289853,50767.143,98964.094,2.9767031003267
"56","Austria","Males","medium",98,0.519697294247471,31,1,18181.326,0.480302705752529,27181.661,48196.951,2.56278649818598
"57","Austria","Males","medium",100,0.593005905327523,31,1,9000.335,0.406994094672477,12896.823,21015.29,2.20857761140444
"58","Austria","Males","medium",102,0.667279045654677,31,1,3896.488,0.332720954345323,5361.903,8118.467,1.90828991967756
"59","Austria","Males","medium",104,0.738765322135933,31,1,1465.415,0.261234677864067,1947.653,2756.564,1.65407376636777
"60","Austria","Males","medium",106,0.803472718193243,31,1,482.238,0.196527281806757,625.253,808.911,1.42937657042005
"61","Austria","Males","medium",108,0.8581428733102,31,1,143.015,0.1418571266898,183.658,183.658,1.14424766394264
"62","Austria","Males","medium",110,1,31,NA,40.643,0,0,0,0
"63","Austria","Males","high",50,0.00618891878344998,31,1,5e+05,0.99381108121655,996906.095,17112848.936,34.225697872
"64","Austria","Males","high",52,0.00722269497927522,31,1,496906.095,0.992777305020725,990224.436,16115942.841,32.4318320864518
"65","Austria","Males","high",54,0.00845855209174333,31,1,493318.341,0.991541447908257,982467.477,15125718.405,30.6597469931704
"66","Austria","Males","high",56,0.00993733536995406,31,1,489149.136,0.990062664630046,973440.02,14143250.928,28.9118999442861
"67","Austria","Males","high",58,0.0117083194001481,31,1,484290.884,0.988291680599852,962918.63,13169810.908,27.1912676373312
"68","Austria","Males","high",60,0.0138309373387286,31,1,478627.746,0.986169062661271,950646.91,12206892.278,25.500498032925
"69","Austria","Males","high",62,0.0163768582100231,31,1,472019.164,0.983623141789977,936315.473,11256245.368,23.8427915857306
"70","Austria","Males","high",64,0.0194324772072999,31,1,464296.309,0.9805675227927,919578.831,10319929.895,22.2219104695362
"71","Austria","Males","high",66,0.0231018923991823,31,1,455282.522,0.976898107600818,900056.761,9400351.064,20.6410949672837
