"","country","sex","edu","age","qx","nr","ax","lx","px","Lx","Tx","ex"
"47","Sweden","Males","medium",80,0.11424046934217,31,1,292279.177,0.88575953065783,551255.418,2536746.163,8.66632901301455
"48","Sweden","Males","medium",82,0.138189241715416,31,1,258976.241,0.861810758284584,482281.555,1985490.745,7.65160522144998
"49","Sweden","Males","medium",84,0.167023958437527,31,1,223305.314,0.832976041562473,409468.467,1503209.19,6.71412027845003
"50","Sweden","Males","medium",86,0.201565771219252,31,1,186163.153,0.798434228780748,334989.688,1093740.723,5.8549565925283
"51","Sweden","Males","medium",88,0.242657491579913,31,1,148826.535,0.757342508420087,261762.33,758751.035,5.07481936928379
"52","Sweden","Males","medium",90,0.291081862615049,31,1,112935.795,0.708918137384951,193251.126,496988.705,4.37320799700537
"53","Sweden","Males","medium",92,0.347425437483896,31,1,80315.331,0.652574562516104,132995.547,303737.579,3.74884800405957
"54","Sweden","Males","medium",94,0.411872147396814,31,1,52680.216,0.588127852603186,83943.327,170742.032,3.20030018241943
"55","Sweden","Males","medium",96,0.483921605966581,31,1,31263.111,0.516078394033419,47663.987,86798.705,2.72428603203923
"56","Sweden","Males","medium",98,0.562059609683693,31,1,16400.876,0.437940390316307,23817.323,39134.718,2.31820712471712
"57","Sweden","Males","medium",100,0.643474386859512,31,1,7416.447,0.356525613140488,10228.027,15317.395,1.97627093161087
"58","Sweden","Males","medium",102,0.724008466204079,31,1,2811.58,0.275991533795921,3684.129,5089.368,1.69548391542935
"59","Sweden","Males","medium",104,0.798604415304769,31,1,872.549,0.201395584695231,1090.967,1405.239,1.47133132789586
"60","Sweden","Males","medium",106,0.862395991629514,31,1,218.418,0.137604008370486,262.619,314.272,1.29145747129862
"61","Sweden","Males","medium",108,0.912173811523341,31,1,44.201,0.0878261884766591,51.653,51.653,1.09015852579065
"62","Sweden","Males","medium",110,1,31,NA,7.452,0,0,0,0
"63","Sweden","Males","high",50,0.00646964369316647,31,1,5e+05,0.993530356306834,996764.819,16358282.019,32.716564038
"64","Sweden","Males","high",52,0.00758056597492885,31,1,496764.819,0.992419434025071,989761.685,15361517.2,30.9223001435746
"65","Sweden","Males","high",54,0.00891964387880149,31,1,492996.866,0.991080356121198,981599.494,14371755.515,29.1503068196642
"66","Sweden","Males","high",56,0.0105361541202299,31,1,488602.628,0.98946384587977,972067.53,13390156.021,27.4029040693638
"67","Sweden","Males","high",58,0.0124904033704932,31,1,483464.902,0.987509596629507,960896.075,12418088.491,25.6829977619945
"68","Sweden","Males","high",60,0.0148562094591977,31,1,477431.173,0.985143790540802,947779.603,11457192.416,23.9945002451726
"69","Sweden","Males","high",62,0.0177239273128688,31,1,470348.43,0.982276072687131,932370.508,10509412.813,22.3403374267236
"70","Sweden","Males","high",64,0.0212041261027794,31,1,462022.078,0.978795873897221,914257.152,9577042.305,20.7244671767443
"71","Sweden","Males","high",66,0.0254320357014442,31,1,452235.074,0.974567964298556,892981.981,8662785.153,19.1508035120035
"72","Sweden","Males","high",68,0.0305728865238022,31,1,440746.907,0.969427113476198,868037.875,7769803.172,17.6232635876831
"73","Sweden","Males","high",70,0.0368282607101015,31,1,427290.968,0.963171739289899,838867.42,6901765.297,16.1459772583446
"74","Sweden","Males","high",72,0.0444435434088918,31,1,411576.452,0.955556456591108,804890.224,6062897.877,14.723332800639
"75","Sweden","Males","high",74,0.05371649237614,31,1,393313.772,0.94628350762386,765539.121,5258007.653,13.3594590510235
"76","Sweden","Males","high",76,0.065006802502001,31,1,372225.349,0.934993197497999,720297.089,4492468.532,12.058499335984
"77","Sweden","Males","high",78,0.0787462819240163,31,1,348071.74,0.921253718075984,668792.385,3772171.443,10.8246647731751
"78","Sweden","Males","high",80,0.095448804832896,31,1,320720.645,0.904551195167104,610922.937,3103379.058,9.66139195232027
"79","Sweden","Males","high",82,0.115718453520765,31,1,290202.292,0.884281546479235,546935.417,2492456.121,8.57141357503624
"80","Sweden","Males","high",84,0.140253054186635,31,1,256733.125,0.859746945813365,477613.347,1945520.704,7.55808373346921
"81","Sweden","Males","high",86,0.169838449930856,31,1,220880.222,0.830161550069143,404448.053,1467907.357,6.62287271622988
"82","Sweden","Males","high",88,0.205326137208822,31,1,183567.831,0.794673862791178,329696.222,1063459.304,5.76701471293545
"83","Sweden","Males","high",90,0.247583239838521,31,1,146128.391,0.752416760161479,256361.004,733763.082,4.99074540705561
"84","Sweden","Males","high",92,0.297399587690859,31,1,110232.613,0.702600412309141,188011.505,477402.078,4.29440630492649
"85","Sweden","Males","high",94,0.355333478479569,31,1,77778.892,0.644666521520431,128282.989,289390.573,3.67598559505437
"86","Sweden","Males","high",96,0.421479648606231,31,1,50504.097,0.578520351393769,80095.745,161107.584,3.13346454149174
"87","Sweden","Males","high",98,0.495158576018059,31,1,29591.648,0.504841423981942,44892.445,81011.839,2.66450499258066
"88","Sweden","Males","high",100,0.574569035096082,31,1,15300.797,0.425430964903918,22120.931,36119.394,2.26499866406863
"89","Sweden","Males","high",102,0.656527834470918,31,1,6820.134,0.343472165529082,9382.184,13998.463,1.92890702097567
"90","Sweden","Males","high",104,0.736526464665157,31,1,2562.05,0.263473535334843,3360.253,4616.279,1.64942297574379
"91","Sweden","Males","high",106,0.809371623502909,31,1,798.203,0.190628376497091,1004.425,1256.026,1.41236638688111
"92","Sweden","Males","high",108,0.870465004447887,31,1,206.222,0.129534995552113,251.601,251.601,1.13214815292362
"93","Sweden","Males","high",110,1,31,NA,45.379,0,0,0,0
"94","Sweden","Females","low",50,0.00587577515206082,31,1,5e+05,0.994124224847939,997063.046,16044281.36,32.08856272
"95","Sweden","Females","low",52,0.00695426439435941,31,1,497063.046,0.993045735605641,990668.147,15047218.314,30.2715224078156
"96","Sweden","Females","low",54,0.00827046900914552,31,1,493605.101,0.991729530990854,983128.776,14056550.167,28.4760011846079
"97","Sweden","Females","low",56,0.0098800513913286,31,1,489523.675,0.990119948608671,974217.612,13073421.391,26.7046407929854
"98","Sweden","Females","low",58,0.0118522601810941,31,1,484693.937,0.988147739818906,963651.804,12099203.779,24.9604686992481
"99","Sweden","Females","low",60,0.0142732843050178,31,1,478957.867,0.985726715694982,951090.225,11135551.975,23.2472339419759
"100","Sweden","Females","low",62,0.0172504172071452,31,1,472132.358,0.982749582792855,936131.751,10184461.75,21.568763238889
"101","Sweden","Females","low",64,0.0209172059879589,31,1,463999.393,0.979082794012041,918311.626,9248329.999,19.9292751622842
"102","Sweden","Females","low",66,0.0254397817295828,31,1,454312.233,0.974560218270417,897081.412,8330018.373,18.332925576458
"103","Sweden","Females","low",68,0.0310245785734145,31,1,442769.179,0.968975421426586,871818.406,7432936.961,16.7848336149806
"104","Sweden","Females","low",70,0.0379276372111693,31,1,429049.227,0.962072362788831,841853.255,6561118.555,15.2896147909087
"105","Sweden","Females","low",72,0.0464656307368535,31,1,412804.028,0.953534369263146,806445.155,5719265.3,13.8519351173182
"106","Sweden","Females","low",74,0.0570286088473329,31,1,393641.127,0.942971391152667,764862.904,4912820.145,12.4775151036269
"107","Sweden","Females","low",76,0.0700941665462457,31,1,371221.777,0.929905833453754,716457.872,4147957.241,11.170587546881
"108","Sweden","Females","low",78,0.0862422033991996,31,1,345236.095,0.9137577966008,660735.781,3431499.369,9.93601937289328
"109","Sweden","Females","low",80,0.106168489887072,31,1,315499.686,0.893831510112928,597557.081,2770763.588,8.77821659030524
"110","Sweden","Females","low",82,0.130693663433616,31,1,282057.395,0.869306336566384,527301.598,2173206.507,7.7005426355383
"111","Sweden","Females","low",84,0.160761718882932,31,1,245244.203,0.839238281117068,451134.223,1645904.909,6.70665062269063
"112","Sweden","Females","low",86,0.197418170246401,31,1,205890.02,0.802581829753599,371198.754,1194770.686,5.79793598037096
"113","Sweden","Females","low",88,0.241752596864628,31,1,165308.734,0.758247403135372,290726.044,823571.932,4.97644379398513
"114","Sweden","Females","low",90,0.294783603349535,31,1,125417.31,0.705216396650465,213955.874,532845.888,4.24193894996025
"115","Sweden","Females","low",92,0.357258402367367,31,1,88538.564,0.642741597632633,145539.876,318890.014,3.59288687023103
"116","Sweden","Females","low",94,0.4293402970002,31,1,57001.312,0.5706597029998,89643.531,173350.138,3.02820113453778
"117","Sweden","Females","low",96,0.510178562331421,31,1,32642.219,0.489821437668579,48754.925,83706.607,2.54418403766495
"118","Sweden","Females","low",98,0.597418995035309,31,1,16112.706,0.402581004964691,22715.743,34951.682,2.13752759891778
"119","Sweden","Females","low",100,0.686841695761524,31,1,6603.037,0.313158304238476,8760.155,12235.939,1.80486368660189
"120","Sweden","Females","low",102,0.772484087316521,31,1,2157.118,0.227515912683479,2699.369,3475.784,1.54185698107542
"121","Sweden","Females","low",104,0.847668518243623,31,1,542.251,0.152331481756377,644.283,776.415,1.34114264549634
"122","Sweden","Females","low",106,0.906989108705431,31,1,102.032,0.0930108912945685,116.325,132.132,1.19368391637688
"123","Sweden","Females","low",108,0.948392177735009,31,1,14.293,0.0516078222649909,15.807,15.807,1.05791750743357
"124","Sweden","Females","low",110,1,31,NA,1.514,0,0,0,0
"125","Sweden","Females","medium",50,0.00532000331355272,31,1,5e+05,0.994679996686447,997339.87,16476253.626,32.952507252
"126","Sweden","Females","medium",52,0.00629874509449046,31,1,497339.87,0.99370125490551,991547.018,15478913.756,31.1227479127928
"127","Sweden","Females","medium",54,0.00749361691111838,31,1,494207.148,0.992506383088882,984712.755,14487366.738,29.3131170951993
"128","Sweden","Females","medium",56,0.00895533740359415,31,1,490505.607,0.991044662596406,976621.208,13502653.983,27.5262888014375
"129","Sweden","Females","medium",58,0.0107470437255002,31,1,486115.601,0.9892529562745,967011.45,12526032.775,25.765416571143
"130","Sweden","Females","medium",60,0.0129473750733584,31,1,480895.849,0.987052624926642,955571.802,11559021.325,24.0338352069173
"131","Sweden","Females","medium",62,0.0156543103837661,31,1,474675.953,0.984345689616234,941932.668,10603449.523,22.3352851438596
"132","Sweden","Females","medium",64,0.0189899283181102,31,1,467256.715,0.98101007168189,925649.679,9661516.855,20.6736664129263
"133","Sweden","Females","medium",66,0.0231062822450648,31,1,458392.964,0.976893717754935,906208.971,8735867.176,19.0536301357915
"134","Sweden","Females","medium",68,0.0281926008750068,31,1,447816.007,0.971807399124993,883018.629,7829658.205,17.4794700772558
"135","Sweden","Females","medium",70,0.0344840261721607,31,1,435202.622,0.965515973827839,855414.484,6946639.576,15.9563907321856
"136","Sweden","Females","medium",72,0.0422720657199454,31,1,420211.862,0.957727934280055,822696.226,6091225.092,14.4890646100256
"137","Sweden","Females","medium",74,0.0519168349490511,31,1,402484.364,0.948083165050949,784108.343,5268528.866,13.082136305822
"138","Sweden","Females","medium",76,0.0638609419257975,31,1,381623.979,0.936139058074203,738926.27,4484420.523,11.7413589776379
"139","Sweden","Females","medium",78,0.0786444359906177,31,1,357302.291,0.921355564009382,686570.605,3745494.253,10.4712238027542
"140","Sweden","Females","medium",80,0.0969194623772393,31,1,329268.314,0.903080537622761,626722.181,3058923.648,9.27632492978633
"141","Sweden","Females","medium",82,0.119461927066683,31,1,297453.867,0.880538072933317,559507.935,2432201.467,8.16048223618861
"142","Sweden","Females","medium",84,0.147175280600927,31,1,262054.068,0.852824719399073,485721.711,1872693.532,7.12718132452778
"143","Sweden","Females","medium",86,0.18107810310223,31,1,223667.643,0.81892189689777,407063.395,1386971.821,6.17895392441191
"144","Sweden","Females","medium",88,0.222262175944454,31,1,183395.752,0.777737824055546,326301.246,979908.426,5.3176023901251
"145","Sweden","Females","medium",90,0.271801203257658,31,1,142905.494,0.728198796742342,247290.253,653607.18,4.54406213848029
"146","Sweden","Females","medium",92,0.330583609297239,31,1,104384.759,0.669416390702761,174626.012,406316.927,3.8576035708907
"147","Sweden","Females","medium",94,0.399040318493016,31,1,70241.253,0.600959681506984,112840.605,231690.915,3.25643033946124
"148","Sweden","Females","medium",96,0.476750792507008,31,1,42599.352,0.523249207492992,65257.745,118850.31,2.73780871041176
"149","Sweden","Females","medium",98,0.561957772218609,31,1,22658.393,0.438042227781391,32899.434,53592.565,2.29915293681172
"150","Sweden","Females","medium",100,0.651128123794218,31,1,10241.041,0.348871876205782,14041.349,20693.131,1.93582119437581
"151","Sweden","Females","medium",102,0.738863733834099,31,1,3800.308,0.261136266165901,4921.418,6651.782,1.64359790328238
"152","Sweden","Females","medium",104,0.818589842377777,31,1,1121.11,0.181410157622223,1377.217,1730.364,1.41607624896116
"153","Sweden","Females","medium",106,0.884252187973354,31,1,256.107,0.115747812026646,301.46,353.147,1.24804345293991
"154","Sweden","Females","medium",108,0.932487839122866,31,1,45.353,0.0675121608771338,51.687,51.687,1.07684904830042
"155","Sweden","Females","medium",110,1,31,NA,6.334,0,0,0,0
"156","Sweden","Females","high",50,0.00325149926123927,31,1,5e+05,0.996748500738761,998375.62,18627655.199,37.255310398
"157","Sweden","Females","high",52,0.00385190738207131,31,1,498375.62,0.996148092617929,994832.557,17629279.579,35.3730771979812
"158","Sweden","Females","high",54,0.00458548343758766,31,1,496456.937,0.995414516562412,990637.342,16634447.022,33.505517493004
"159","Sweden","Females","high",56,0.00548368655195794,31,1,494180.405,0.994516313448042,985652.845,15643809.68,31.6548510211974
"160","Sweden","Females","high",58,0.00658576788141631,31,1,491472.44,0.993414232118584,979711.632,14658156.835,29.8233195263562
"161","Sweden","Females","high",60,0.00794074945635057,31,1,488239.192,0.992059250543649,972603.994,13678445.203,28.0137021137564
"162","Sweden","Females","high",62,0.00960991087966058,31,1,484364.802,0.990390089120339,964079.211,12705841.209,26.2292111673294
"163","Sweden","Females","high",64,0.0116699112308425,31,1,479714.409,0.988330088769158,953836.369,11741761.998,24.4730887990028
"164","Sweden","Females","high",66,0.0142167018834995,31,1,474121.96,0.9857832981165,941513.628,10787925.629,22.7490987239155
"165","Sweden","Females","high",68,0.0173704175712745,31,1,467391.668,0.982629582428726,926673.628,9846412.001,21.0612039352851
"166","Sweden","Females","high",70,0.0212814656280869,31,1,459281.96,0.978718534371913,908803.374,8919738.373,19.4140715374213
"167","Sweden","Females","high",72,0.0261380617039938,31,1,449521.414,0.973861938296006,887312.19,8010934.999,17.8122269761655
"168","Sweden","Females","high",74,0.0321754740532698,31,1,437790.776,0.96782452594673,861517.405,7123622.809,16.260666617457
"169","Sweden","Females","high",76,0.0396872182284029,31,1,423726.629,0.960312781771597,830675.311,6262105.404,14.7647628981473
"170","Sweden","Females","high",78,0.0490383545640078,31,1,406948.682,0.950961645435992,793999.907,5431430.093,13.329436259266
"171","Sweden","Females","high",80,0.0606808208269487,31,1,387051.225,0.939319179173051,750702.287,4637430.186,11.9600938507613
"172","Sweden","Females","high",82,0.0751702777407749,31,1,363651.062,0.924829722259225,700088.168,3886727.899,10.6619405789495
"173","Sweden","Females","high",84,0.093183084922564,31,1,336437.106,0.906816915077436,641695.258,3186639.731,9.43998861619586
"174","Sweden","Females","high",86,0.115530490845766,31,1,305258.152,0.884469509154235,575521.455,2544944.473,8.29874281461009
"175","Sweden","Females","high",88,0.143164519592489,31,1,270263.303,0.856835480407511,502215.071,1969423.018,7.24113930256983
"176","Sweden","Females","high",90,0.177165862193873,31,1,231951.768,0.822834137806127,423322.34,1467207.947,6.27052855881732
"177","Sweden","Females","high",92,0.218697857082828,31,1,191370.572,0.781302142917172,341560.595,1043885.607,5.38897853742087
"178","Sweden","Females","high",94,0.268902445991628,31,1,150190.023,0.731097554008372,260834.271,702325.012,4.59709890606508
"179","Sweden","Females","high",96,0.328705783946619,31,1,110644.248,0.671294216053381,185904.419,441490.741,3.89443195714309
"180","Sweden","Females","high",98,0.398499670515688,31,1,75260.171,0.601500329484312,121616.894,255586.322,3.27952344075534
"181","Sweden","Females","high",100,0.477686090735368,31,1,46356.723,0.522313909264632,71634.613,133969.428,2.74837905801325
"182","Sweden","Females","high",102,0.564143685565275,31,1,25277.89,0.435856314434725,37207.511,62334.815,2.2964722887341
"183","Sweden","Females","high",104,0.653822719100821,31,1,11929.621,0.346177280899179,16704.906,25127.304,1.91306087036761
"184","Sweden","Females","high",106,0.74086345972568,31,1,4775.285,0.25913654027432,6374.954,8422.398,1.57399420799252
"185","Sweden","Females","high",108,0.81866107857812,31,1,1599.669,0.18133892142188,2047.444,2047.444,1.18183022397781
"186","Sweden","Females","high",110,1,31,NA,447.775,0,0,0,0
